,0,1,2
10197,2006.0,12.0,2.0
10198,2006.0,12.0,3.0
10199,2006.0,12.0,4.0
10200,2006.0,12.0,5.0
10201,2006.0,12.0,6.0
10202,2006.0,12.0,7.0
10203,2006.0,12.0,8.0
10204,2006.0,12.0,9.0
10205,2006.0,12.0,10.0
10206,2006.0,12.0,11.0
10207,2006.0,12.0,12.0
10208,2006.0,12.0,13.0
10209,2006.0,12.0,14.0
10210,2006.0,12.0,15.0
10211,2006.0,12.0,16.0
10212,2006.0,12.0,17.0
10213,2006.0,12.0,18.0
10214,2006.0,12.0,19.0
10215,2006.0,12.0,20.0
10216,2006.0,12.0,21.0
10217,2006.0,12.0,22.0
10218,2006.0,12.0,23.0
10219,2006.0,12.0,24.0
10220,2006.0,12.0,25.0
10221,2006.0,12.0,26.0
10222,2006.0,12.0,27.0
10223,2006.0,12.0,28.0
10224,2006.0,12.0,29.0
10225,2006.0,12.0,30.0
10226,2006.0,12.0,31.0
10227,2007.0,1.0,1.0
10228,2007.0,1.0,2.0
10229,2007.0,1.0,3.0
10230,2007.0,1.0,4.0
10231,2007.0,1.0,5.0
10232,2007.0,1.0,6.0
10233,2007.0,1.0,7.0
10234,2007.0,1.0,8.0
10235,2007.0,1.0,9.0
10236,2007.0,1.0,10.0
10237,2007.0,1.0,11.0
10238,2007.0,1.0,12.0
10239,2007.0,1.0,13.0
10240,2007.0,1.0,14.0
10241,2007.0,1.0,15.0
10242,2007.0,1.0,16.0
10243,2007.0,1.0,17.0
10244,2007.0,1.0,18.0
10245,2007.0,1.0,19.0
10246,2007.0,1.0,20.0
10247,2007.0,1.0,21.0
10248,2007.0,1.0,22.0
10249,2007.0,1.0,23.0
10250,2007.0,1.0,24.0
10251,2007.0,1.0,25.0
10252,2007.0,1.0,26.0
10253,2007.0,1.0,27.0
10254,2007.0,1.0,28.0
10255,2007.0,1.0,29.0
10256,2007.0,1.0,30.0
10257,2007.0,1.0,31.0
10258,2007.0,2.0,1.0
10259,2007.0,2.0,2.0
10260,2007.0,2.0,3.0
10261,2007.0,2.0,4.0
10262,2007.0,2.0,5.0
10263,2007.0,2.0,6.0
10264,2007.0,2.0,7.0
10265,2007.0,2.0,8.0
10266,2007.0,2.0,9.0
10267,2007.0,2.0,10.0
10268,2007.0,2.0,11.0
10269,2007.0,2.0,12.0
10270,2007.0,2.0,13.0
10271,2007.0,2.0,14.0
10272,2007.0,2.0,15.0
10273,2007.0,2.0,16.0
10274,2007.0,2.0,17.0
10275,2007.0,2.0,18.0
10276,2007.0,2.0,19.0
10277,2007.0,2.0,20.0
10278,2007.0,2.0,21.0
10279,2007.0,2.0,22.0
10280,2007.0,2.0,23.0
10281,2007.0,2.0,24.0
10282,2007.0,2.0,25.0
10283,2007.0,2.0,26.0
10284,2007.0,2.0,27.0
10285,2007.0,2.0,28.0
10286,2007.0,3.0,1.0
10287,2007.0,3.0,2.0
10288,2007.0,3.0,3.0
10289,2007.0,3.0,4.0
10290,2007.0,3.0,5.0
10291,2007.0,3.0,6.0
10292,2007.0,3.0,7.0
10293,2007.0,3.0,8.0
10294,2007.0,3.0,9.0
10295,2007.0,3.0,10.0
10296,2007.0,3.0,11.0
10297,2007.0,3.0,12.0
10298,2007.0,3.0,13.0
10299,2007.0,3.0,14.0
10300,2007.0,3.0,15.0
10301,2007.0,3.0,16.0
10302,2007.0,3.0,17.0
10303,2007.0,3.0,18.0
10304,2007.0,3.0,19.0
10305,2007.0,3.0,20.0
10306,2007.0,3.0,21.0
10307,2007.0,3.0,22.0
10308,2007.0,3.0,23.0
10309,2007.0,3.0,24.0
10310,2007.0,3.0,25.0
10311,2007.0,3.0,26.0
10312,2007.0,3.0,27.0
10313,2007.0,3.0,28.0
10314,2007.0,3.0,29.0
10315,2007.0,3.0,30.0
10316,2007.0,3.0,31.0
10317,2007.0,4.0,1.0
10318,2007.0,4.0,2.0
10319,2007.0,4.0,3.0
10320,2007.0,4.0,4.0
10321,2007.0,4.0,5.0
10322,2007.0,4.0,6.0
10323,2007.0,4.0,7.0
10324,2007.0,4.0,8.0
10325,2007.0,4.0,9.0
10326,2007.0,4.0,10.0
10327,2007.0,4.0,11.0
10328,2007.0,4.0,12.0
10329,2007.0,4.0,13.0
10330,2007.0,4.0,14.0
10331,2007.0,4.0,15.0
10332,2007.0,4.0,16.0
10333,2007.0,4.0,17.0
10334,2007.0,4.0,18.0
10335,2007.0,4.0,19.0
10336,2007.0,4.0,20.0
10337,2007.0,4.0,21.0
10338,2007.0,4.0,22.0
10339,2007.0,4.0,23.0
10340,2007.0,4.0,24.0
10341,2007.0,4.0,25.0
10342,2007.0,4.0,26.0
10343,2007.0,4.0,27.0
10344,2007.0,4.0,28.0
10345,2007.0,4.0,29.0
10346,2007.0,4.0,30.0
10347,2007.0,5.0,1.0
10348,2007.0,5.0,2.0
10349,2007.0,5.0,3.0
10350,2007.0,5.0,4.0
10351,2007.0,5.0,5.0
10352,2007.0,5.0,6.0
10353,2007.0,5.0,7.0
10354,2007.0,5.0,8.0
10355,2007.0,5.0,9.0
10356,2007.0,5.0,10.0
10357,2007.0,5.0,11.0
10358,2007.0,5.0,12.0
10359,2007.0,5.0,13.0
10360,2007.0,5.0,14.0
10361,2007.0,5.0,15.0
10362,2007.0,5.0,16.0
10363,2007.0,5.0,17.0
10364,2007.0,5.0,18.0
10365,2007.0,5.0,19.0
10366,2007.0,5.0,20.0
10367,2007.0,5.0,21.0
10368,2007.0,5.0,22.0
10369,2007.0,5.0,23.0
10370,2007.0,5.0,24.0
10371,2007.0,5.0,25.0
10372,2007.0,5.0,26.0
10373,2007.0,5.0,27.0
10374,2007.0,5.0,28.0
10375,2007.0,5.0,29.0
10376,2007.0,5.0,30.0
10377,2007.0,5.0,31.0
10378,2007.0,6.0,1.0
10379,2007.0,6.0,2.0
10380,2007.0,6.0,3.0
10381,2007.0,6.0,4.0
10382,2007.0,6.0,5.0
10383,2007.0,6.0,6.0
10384,2007.0,6.0,7.0
10385,2007.0,6.0,8.0
10386,2007.0,6.0,9.0
10387,2007.0,6.0,10.0
10388,2007.0,6.0,11.0
10389,2007.0,6.0,12.0
10390,2007.0,6.0,13.0
10391,2007.0,6.0,14.0
10392,2007.0,6.0,15.0
10393,2007.0,6.0,16.0
10394,2007.0,6.0,17.0
10395,2007.0,6.0,18.0
10396,2007.0,6.0,19.0
10397,2007.0,6.0,20.0
10398,2007.0,6.0,21.0
10399,2007.0,6.0,22.0
10400,2007.0,6.0,23.0
10401,2007.0,6.0,24.0
10402,2007.0,6.0,25.0
10403,2007.0,6.0,26.0
10404,2007.0,6.0,27.0
10405,2007.0,6.0,28.0
10406,2007.0,6.0,29.0
10407,2007.0,6.0,30.0
10408,2007.0,7.0,1.0
10409,2007.0,7.0,2.0
10410,2007.0,7.0,3.0
10411,2007.0,7.0,4.0
10412,2007.0,7.0,5.0
10413,2007.0,7.0,6.0
10414,2007.0,7.0,7.0
10415,2007.0,7.0,8.0
10416,2007.0,7.0,9.0
10417,2007.0,7.0,10.0
10418,2007.0,7.0,11.0
10419,2007.0,7.0,12.0
10420,2007.0,7.0,13.0
10421,2007.0,7.0,14.0
10422,2007.0,7.0,15.0
10423,2007.0,7.0,16.0
10424,2007.0,7.0,17.0
10425,2007.0,7.0,18.0
10426,2007.0,7.0,19.0
10427,2007.0,7.0,20.0
10428,2007.0,7.0,21.0
10429,2007.0,7.0,22.0
10430,2007.0,7.0,23.0
10431,2007.0,7.0,24.0
10432,2007.0,7.0,25.0
10433,2007.0,7.0,26.0
10434,2007.0,7.0,27.0
10435,2007.0,7.0,28.0
10436,2007.0,7.0,29.0
10437,2007.0,7.0,30.0
10438,2007.0,7.0,31.0
10439,2007.0,8.0,1.0
10440,2007.0,8.0,2.0
10441,2007.0,8.0,3.0
10442,2007.0,8.0,4.0
10443,2007.0,8.0,5.0
10444,2007.0,8.0,6.0
10445,2007.0,8.0,7.0
10446,2007.0,8.0,8.0
10447,2007.0,8.0,9.0
10448,2007.0,8.0,10.0
10449,2007.0,8.0,11.0
10450,2007.0,8.0,12.0
10451,2007.0,8.0,13.0
10452,2007.0,8.0,14.0
10453,2007.0,8.0,15.0
10454,2007.0,8.0,16.0
10455,2007.0,8.0,17.0
10456,2007.0,8.0,18.0
10457,2007.0,8.0,19.0
10458,2007.0,8.0,20.0
10459,2007.0,8.0,21.0
10460,2007.0,8.0,22.0
10461,2007.0,8.0,23.0
10462,2007.0,8.0,24.0
10463,2007.0,8.0,25.0
10464,2007.0,8.0,26.0
10465,2007.0,8.0,27.0
10466,2007.0,8.0,28.0
10467,2007.0,8.0,29.0
10468,2007.0,8.0,30.0
10469,2007.0,8.0,31.0
10470,2007.0,9.0,1.0
10471,2007.0,9.0,2.0
10472,2007.0,9.0,3.0
10473,2007.0,9.0,4.0
10474,2007.0,9.0,5.0
10475,2007.0,9.0,6.0
10476,2007.0,9.0,7.0
10477,2007.0,9.0,8.0
10478,2007.0,9.0,9.0
10479,2007.0,9.0,10.0
10480,2007.0,9.0,11.0
10481,2007.0,9.0,12.0
10482,2007.0,9.0,13.0
10483,2007.0,9.0,14.0
10484,2007.0,9.0,15.0
10485,2007.0,9.0,16.0
10486,2007.0,9.0,17.0
10487,2007.0,9.0,18.0
10488,2007.0,9.0,19.0
10489,2007.0,9.0,20.0
10490,2007.0,9.0,21.0
10491,2007.0,9.0,22.0
10492,2007.0,9.0,23.0
10493,2007.0,9.0,24.0
10494,2007.0,9.0,25.0
10495,2007.0,9.0,26.0
10496,2007.0,9.0,27.0
10497,2007.0,9.0,28.0
10498,2007.0,9.0,29.0
10499,2007.0,9.0,30.0
10500,2007.0,10.0,1.0
10501,2007.0,10.0,2.0
10502,2007.0,10.0,3.0
10503,2007.0,10.0,4.0
10504,2007.0,10.0,5.0
10505,2007.0,10.0,6.0
10506,2007.0,10.0,7.0
10507,2007.0,10.0,8.0
10508,2007.0,10.0,9.0
10509,2007.0,10.0,10.0
10510,2007.0,10.0,11.0
10511,2007.0,10.0,12.0
10512,2007.0,10.0,13.0
10513,2007.0,10.0,14.0
10514,2007.0,10.0,15.0
10515,2007.0,10.0,16.0
10516,2007.0,10.0,17.0
10517,2007.0,10.0,18.0
10518,2007.0,10.0,19.0
10519,2007.0,10.0,20.0
10520,2007.0,10.0,21.0
10521,2007.0,10.0,22.0
10522,2007.0,10.0,23.0
10523,2007.0,10.0,24.0
10524,2007.0,10.0,25.0
10525,2007.0,10.0,26.0
10526,2007.0,10.0,27.0
10527,2007.0,10.0,28.0
10528,2007.0,10.0,29.0
10529,2007.0,10.0,30.0
10530,2007.0,10.0,31.0
10531,2007.0,11.0,1.0
10532,2007.0,11.0,2.0
10533,2007.0,11.0,3.0
10534,2007.0,11.0,4.0
10535,2007.0,11.0,5.0
10536,2007.0,11.0,6.0
10537,2007.0,11.0,7.0
10538,2007.0,11.0,8.0
10539,2007.0,11.0,9.0
10540,2007.0,11.0,10.0
10541,2007.0,11.0,11.0
10542,2007.0,11.0,12.0
10543,2007.0,11.0,13.0
10544,2007.0,11.0,14.0
10545,2007.0,11.0,15.0
10546,2007.0,11.0,16.0
10547,2007.0,11.0,17.0
10548,2007.0,11.0,18.0
10549,2007.0,11.0,19.0
10550,2007.0,11.0,20.0
10551,2007.0,11.0,21.0
10552,2007.0,11.0,22.0
10553,2007.0,11.0,23.0
10554,2007.0,11.0,24.0
10555,2007.0,11.0,25.0
10556,2007.0,11.0,26.0
10557,2007.0,11.0,27.0
10558,2007.0,11.0,28.0
10559,2007.0,11.0,29.0
10560,2007.0,11.0,30.0
10561,2007.0,12.0,1.0
10562,2007.0,12.0,2.0
10563,2007.0,12.0,3.0
10564,2007.0,12.0,4.0
10565,2007.0,12.0,5.0
10566,2007.0,12.0,6.0
10567,2007.0,12.0,7.0
10568,2007.0,12.0,8.0
10569,2007.0,12.0,9.0
10570,2007.0,12.0,10.0
10571,2007.0,12.0,11.0
10572,2007.0,12.0,12.0
10573,2007.0,12.0,13.0
10574,2007.0,12.0,14.0
10575,2007.0,12.0,15.0
10576,2007.0,12.0,16.0
10577,2007.0,12.0,17.0
10578,2007.0,12.0,18.0
10579,2007.0,12.0,19.0
10580,2007.0,12.0,20.0
10581,2007.0,12.0,21.0
10582,2007.0,12.0,22.0
10583,2007.0,12.0,23.0
10584,2007.0,12.0,24.0
10585,2007.0,12.0,25.0
10586,2007.0,12.0,26.0
10587,2007.0,12.0,27.0
10588,2007.0,12.0,28.0
10589,2007.0,12.0,29.0
10590,2007.0,12.0,30.0
10591,2007.0,12.0,31.0
10592,2008.0,1.0,1.0
10593,2008.0,1.0,2.0
10594,2008.0,1.0,3.0
10595,2008.0,1.0,4.0
10596,2008.0,1.0,5.0
10597,2008.0,1.0,6.0
10598,2008.0,1.0,7.0
10599,2008.0,1.0,8.0
10600,2008.0,1.0,9.0
10601,2008.0,1.0,10.0
10602,2008.0,1.0,11.0
10603,2008.0,1.0,12.0
10604,2008.0,1.0,13.0
10605,2008.0,1.0,14.0
10606,2008.0,1.0,15.0
10607,2008.0,1.0,16.0
10608,2008.0,1.0,17.0
10609,2008.0,1.0,18.0
10610,2008.0,1.0,19.0
10611,2008.0,1.0,20.0
10612,2008.0,1.0,21.0
10613,2008.0,1.0,22.0
10614,2008.0,1.0,23.0
10615,2008.0,1.0,24.0
10616,2008.0,1.0,25.0
10617,2008.0,1.0,26.0
10618,2008.0,1.0,27.0
10619,2008.0,1.0,28.0
10620,2008.0,1.0,29.0
10621,2008.0,1.0,30.0
10622,2008.0,1.0,31.0
10623,2008.0,2.0,1.0
10624,2008.0,2.0,2.0
10625,2008.0,2.0,3.0
10626,2008.0,2.0,4.0
10627,2008.0,2.0,5.0
10628,2008.0,2.0,6.0
10629,2008.0,2.0,7.0
10630,2008.0,2.0,8.0
10631,2008.0,2.0,9.0
10632,2008.0,2.0,10.0
10633,2008.0,2.0,11.0
10634,2008.0,2.0,12.0
10635,2008.0,2.0,13.0
10636,2008.0,2.0,14.0
10637,2008.0,2.0,15.0
10638,2008.0,2.0,16.0
10639,2008.0,2.0,17.0
10640,2008.0,2.0,18.0
10641,2008.0,2.0,19.0
10642,2008.0,2.0,20.0
10643,2008.0,2.0,21.0
10644,2008.0,2.0,22.0
10645,2008.0,2.0,23.0
10646,2008.0,2.0,24.0
10647,2008.0,2.0,25.0
10648,2008.0,2.0,26.0
10649,2008.0,2.0,27.0
10650,2008.0,2.0,28.0
10651,2008.0,2.0,29.0
10652,2008.0,3.0,1.0
10653,2008.0,3.0,2.0
10654,2008.0,3.0,3.0
10655,2008.0,3.0,4.0
10656,2008.0,3.0,5.0
10657,2008.0,3.0,6.0
10658,2008.0,3.0,7.0
10659,2008.0,3.0,8.0
10660,2008.0,3.0,9.0
10661,2008.0,3.0,10.0
10662,2008.0,3.0,11.0
10663,2008.0,3.0,12.0
10664,2008.0,3.0,13.0
10665,2008.0,3.0,14.0
10666,2008.0,3.0,15.0
10667,2008.0,3.0,16.0
10668,2008.0,3.0,17.0
10669,2008.0,3.0,18.0
10670,2008.0,3.0,19.0
10671,2008.0,3.0,20.0
10672,2008.0,3.0,21.0
10673,2008.0,3.0,22.0
10674,2008.0,3.0,23.0
10675,2008.0,3.0,24.0
10676,2008.0,3.0,25.0
10677,2008.0,3.0,26.0
10678,2008.0,3.0,27.0
10679,2008.0,3.0,28.0
10680,2008.0,3.0,29.0
10681,2008.0,3.0,30.0
10682,2008.0,3.0,31.0
10683,2008.0,4.0,1.0
10684,2008.0,4.0,2.0
10685,2008.0,4.0,3.0
10686,2008.0,4.0,4.0
10687,2008.0,4.0,5.0
10688,2008.0,4.0,6.0
10689,2008.0,4.0,7.0
10690,2008.0,4.0,8.0
10691,2008.0,4.0,9.0
10692,2008.0,4.0,10.0
10693,2008.0,4.0,11.0
10694,2008.0,4.0,12.0
10695,2008.0,4.0,13.0
10696,2008.0,4.0,14.0
10697,2008.0,4.0,15.0
10698,2008.0,4.0,16.0
10699,2008.0,4.0,17.0
10700,2008.0,4.0,18.0
10701,2008.0,4.0,19.0
10702,2008.0,4.0,20.0
10703,2008.0,4.0,21.0
10704,2008.0,4.0,22.0
10705,2008.0,4.0,23.0
10706,2008.0,4.0,24.0
10707,2008.0,4.0,25.0
10708,2008.0,4.0,26.0
10709,2008.0,4.0,27.0
10710,2008.0,4.0,28.0
10711,2008.0,4.0,29.0
10712,2008.0,4.0,30.0
10713,2008.0,5.0,1.0
10714,2008.0,5.0,2.0
10715,2008.0,5.0,3.0
10716,2008.0,5.0,4.0
10717,2008.0,5.0,5.0
10718,2008.0,5.0,6.0
10719,2008.0,5.0,7.0
10720,2008.0,5.0,8.0
10721,2008.0,5.0,9.0
10722,2008.0,5.0,10.0
10723,2008.0,5.0,11.0
10724,2008.0,5.0,12.0
10725,2008.0,5.0,13.0
10726,2008.0,5.0,14.0
10727,2008.0,5.0,15.0
10728,2008.0,5.0,16.0
10729,2008.0,5.0,17.0
10730,2008.0,5.0,18.0
10731,2008.0,5.0,19.0
10732,2008.0,5.0,20.0
10733,2008.0,5.0,21.0
10734,2008.0,5.0,22.0
10735,2008.0,5.0,23.0
10736,2008.0,5.0,24.0
10737,2008.0,5.0,25.0
10738,2008.0,5.0,26.0
10739,2008.0,5.0,27.0
10740,2008.0,5.0,28.0
10741,2008.0,5.0,29.0
10742,2008.0,5.0,30.0
10743,2008.0,5.0,31.0
10744,2008.0,6.0,1.0
10745,2008.0,6.0,2.0
10746,2008.0,6.0,3.0
10747,2008.0,6.0,4.0
10748,2008.0,6.0,5.0
10749,2008.0,6.0,6.0
10750,2008.0,6.0,7.0
10751,2008.0,6.0,8.0
10752,2008.0,6.0,9.0
10753,2008.0,6.0,10.0
10754,2008.0,6.0,11.0
10755,2008.0,6.0,12.0
10756,2008.0,6.0,13.0
10757,2008.0,6.0,14.0
10758,2008.0,6.0,15.0
10759,2008.0,6.0,16.0
10760,2008.0,6.0,17.0
10761,2008.0,6.0,18.0
10762,2008.0,6.0,19.0
10763,2008.0,6.0,20.0
10764,2008.0,6.0,21.0
10765,2008.0,6.0,22.0
10766,2008.0,6.0,23.0
10767,2008.0,6.0,24.0
10768,2008.0,6.0,25.0
10769,2008.0,6.0,26.0
10770,2008.0,6.0,27.0
10771,2008.0,6.0,28.0
10772,2008.0,6.0,29.0
10773,2008.0,6.0,30.0
10774,2008.0,7.0,1.0
10775,2008.0,7.0,2.0
10776,2008.0,7.0,3.0
10777,2008.0,7.0,4.0
10778,2008.0,7.0,5.0
10779,2008.0,7.0,6.0
10780,2008.0,7.0,7.0
10781,2008.0,7.0,8.0
10782,2008.0,7.0,9.0
10783,2008.0,7.0,10.0
10784,2008.0,7.0,11.0
10785,2008.0,7.0,12.0
10786,2008.0,7.0,13.0
10787,2008.0,7.0,14.0
10788,2008.0,7.0,15.0
10789,2008.0,7.0,16.0
10790,2008.0,7.0,17.0
10791,2008.0,7.0,18.0
10792,2008.0,7.0,19.0
10793,2008.0,7.0,20.0
10794,2008.0,7.0,21.0
10795,2008.0,7.0,22.0
10796,2008.0,7.0,23.0
10797,2008.0,7.0,24.0
10798,2008.0,7.0,25.0
10799,2008.0,7.0,26.0
10800,2008.0,7.0,27.0
10801,2008.0,7.0,28.0
10802,2008.0,7.0,29.0
10803,2008.0,7.0,30.0
10804,2008.0,7.0,31.0
10805,2008.0,8.0,1.0
10806,2008.0,8.0,2.0
10807,2008.0,8.0,3.0
10808,2008.0,8.0,4.0
10809,2008.0,8.0,5.0
10810,2008.0,8.0,6.0
10811,2008.0,8.0,7.0
10812,2008.0,8.0,8.0
10813,2008.0,8.0,9.0
10814,2008.0,8.0,10.0
10815,2008.0,8.0,11.0
10816,2008.0,8.0,12.0
10817,2008.0,8.0,13.0
10818,2008.0,8.0,14.0
10819,2008.0,8.0,15.0
10820,2008.0,8.0,16.0
10821,2008.0,8.0,17.0
10822,2008.0,8.0,18.0
10823,2008.0,8.0,19.0
10824,2008.0,8.0,20.0
10825,2008.0,8.0,21.0
10826,2008.0,8.0,22.0
10827,2008.0,8.0,23.0
10828,2008.0,8.0,24.0
10829,2008.0,8.0,25.0
10830,2008.0,8.0,26.0
10831,2008.0,8.0,27.0
10832,2008.0,8.0,28.0
10833,2008.0,8.0,29.0
10834,2008.0,8.0,30.0
10835,2008.0,8.0,31.0
10836,2008.0,9.0,1.0
10837,2008.0,9.0,2.0
10838,2008.0,9.0,3.0
10839,2008.0,9.0,4.0
10840,2008.0,9.0,5.0
10841,2008.0,9.0,6.0
10842,2008.0,9.0,7.0
10843,2008.0,9.0,8.0
10844,2008.0,9.0,9.0
10845,2008.0,9.0,10.0
10846,2008.0,9.0,11.0
10847,2008.0,9.0,12.0
10848,2008.0,9.0,13.0
10849,2008.0,9.0,14.0
10850,2008.0,9.0,15.0
10851,2008.0,9.0,16.0
10852,2008.0,9.0,17.0
10853,2008.0,9.0,18.0
10854,2008.0,9.0,19.0
10855,2008.0,9.0,20.0
10856,2008.0,9.0,21.0
10857,2008.0,9.0,22.0
10858,2008.0,9.0,23.0
10859,2008.0,9.0,24.0
10860,2008.0,9.0,25.0
10861,2008.0,9.0,26.0
10862,2008.0,9.0,27.0
10863,2008.0,9.0,28.0
10864,2008.0,9.0,29.0
10865,2008.0,9.0,30.0
10866,2008.0,10.0,1.0
10867,2008.0,10.0,2.0
10868,2008.0,10.0,3.0
10869,2008.0,10.0,4.0
10870,2008.0,10.0,5.0
10871,2008.0,10.0,6.0
10872,2008.0,10.0,7.0
10873,2008.0,10.0,8.0
10874,2008.0,10.0,9.0
10875,2008.0,10.0,10.0
10876,2008.0,10.0,11.0
10877,2008.0,10.0,12.0
10878,2008.0,10.0,13.0
10879,2008.0,10.0,14.0
10880,2008.0,10.0,15.0
10881,2008.0,10.0,16.0
10882,2008.0,10.0,17.0
10883,2008.0,10.0,18.0
10884,2008.0,10.0,19.0
10885,2008.0,10.0,20.0
10886,2008.0,10.0,21.0
10887,2008.0,10.0,22.0
10888,2008.0,10.0,23.0
10889,2008.0,10.0,24.0
10890,2008.0,10.0,25.0
10891,2008.0,10.0,26.0
10892,2008.0,10.0,27.0
10893,2008.0,10.0,28.0
10894,2008.0,10.0,29.0
10895,2008.0,10.0,30.0
10896,2008.0,10.0,31.0
10897,2008.0,11.0,1.0
10898,2008.0,11.0,2.0
10899,2008.0,11.0,3.0
10900,2008.0,11.0,4.0
10901,2008.0,11.0,5.0
10902,2008.0,11.0,6.0
10903,2008.0,11.0,7.0
10904,2008.0,11.0,8.0
10905,2008.0,11.0,9.0
10906,2008.0,11.0,10.0
10907,2008.0,11.0,11.0
10908,2008.0,11.0,12.0
10909,2008.0,11.0,13.0
10910,2008.0,11.0,14.0
10911,2008.0,11.0,15.0
10912,2008.0,11.0,16.0
10913,2008.0,11.0,17.0
10914,2008.0,11.0,18.0
10915,2008.0,11.0,19.0
10916,2008.0,11.0,20.0
10917,2008.0,11.0,21.0
10918,2008.0,11.0,22.0
10919,2008.0,11.0,23.0
10920,2008.0,11.0,24.0
10921,2008.0,11.0,25.0
10922,2008.0,11.0,26.0
10923,2008.0,11.0,27.0
10924,2008.0,11.0,28.0
10925,2008.0,11.0,29.0
10926,2008.0,11.0,30.0
10927,2008.0,12.0,1.0
10928,2008.0,12.0,2.0
10929,2008.0,12.0,3.0
10930,2008.0,12.0,4.0
10931,2008.0,12.0,5.0
10932,2008.0,12.0,6.0
10933,2008.0,12.0,7.0
10934,2008.0,12.0,8.0
10935,2008.0,12.0,9.0
10936,2008.0,12.0,10.0
10937,2008.0,12.0,11.0
10938,2008.0,12.0,12.0
10939,2008.0,12.0,13.0
10940,2008.0,12.0,14.0
10941,2008.0,12.0,15.0
10942,2008.0,12.0,16.0
10943,2008.0,12.0,17.0
10944,2008.0,12.0,18.0
10945,2008.0,12.0,19.0
10946,2008.0,12.0,20.0
10947,2008.0,12.0,21.0
10948,2008.0,12.0,22.0
10949,2008.0,12.0,23.0
10950,2008.0,12.0,24.0
10951,2008.0,12.0,25.0
10952,2008.0,12.0,26.0
10953,2008.0,12.0,27.0
10954,2008.0,12.0,28.0
10955,2008.0,12.0,29.0
10956,2008.0,12.0,30.0
10957,2008.0,12.0,31.0
10958,2009.0,1.0,1.0
10959,2009.0,1.0,2.0
10960,2009.0,1.0,3.0
10961,2009.0,1.0,4.0
10962,2009.0,1.0,5.0
10963,2009.0,1.0,6.0
10964,2009.0,1.0,7.0
10965,2009.0,1.0,8.0
10966,2009.0,1.0,9.0
10967,2009.0,1.0,10.0
10968,2009.0,1.0,11.0
10969,2009.0,1.0,12.0
10970,2009.0,1.0,13.0
10971,2009.0,1.0,14.0
10972,2009.0,1.0,15.0
10973,2009.0,1.0,16.0
10974,2009.0,1.0,17.0
10975,2009.0,1.0,18.0
10976,2009.0,1.0,19.0
10977,2009.0,1.0,20.0
10978,2009.0,1.0,21.0
10979,2009.0,1.0,22.0
10980,2009.0,1.0,23.0
10981,2009.0,1.0,24.0
10982,2009.0,1.0,25.0
10983,2009.0,1.0,26.0
10984,2009.0,1.0,27.0
10985,2009.0,1.0,28.0
10986,2009.0,1.0,29.0
10987,2009.0,1.0,30.0
10988,2009.0,1.0,31.0
10989,2009.0,2.0,1.0
10990,2009.0,2.0,2.0
10991,2009.0,2.0,3.0
10992,2009.0,2.0,4.0
10993,2009.0,2.0,5.0
10994,2009.0,2.0,6.0
10995,2009.0,2.0,7.0
10996,2009.0,2.0,8.0
10997,2009.0,2.0,9.0
10998,2009.0,2.0,10.0
10999,2009.0,2.0,11.0
11000,2009.0,2.0,12.0
11001,2009.0,2.0,13.0
11002,2009.0,2.0,14.0
11003,2009.0,2.0,15.0
11004,2009.0,2.0,16.0
11005,2009.0,2.0,17.0
11006,2009.0,2.0,18.0
11007,2009.0,2.0,19.0
11008,2009.0,2.0,20.0
11009,2009.0,2.0,21.0
11010,2009.0,2.0,22.0
11011,2009.0,2.0,23.0
11012,2009.0,2.0,24.0
11013,2009.0,2.0,25.0
11014,2009.0,2.0,26.0
11015,2009.0,2.0,27.0
11016,2009.0,2.0,28.0
11017,2009.0,3.0,1.0
11018,2009.0,3.0,2.0
11019,2009.0,3.0,3.0
11020,2009.0,3.0,4.0
11021,2009.0,3.0,5.0
11022,2009.0,3.0,6.0
11023,2009.0,3.0,7.0
11024,2009.0,3.0,8.0
11025,2009.0,3.0,9.0
11026,2009.0,3.0,10.0
11027,2009.0,3.0,11.0
11028,2009.0,3.0,12.0
11029,2009.0,3.0,13.0
11030,2009.0,3.0,14.0
11031,2009.0,3.0,15.0
11032,2009.0,3.0,16.0
11033,2009.0,3.0,17.0
11034,2009.0,3.0,18.0
11035,2009.0,3.0,19.0
11036,2009.0,3.0,20.0
11037,2009.0,3.0,21.0
11038,2009.0,3.0,22.0
11039,2009.0,3.0,23.0
11040,2009.0,3.0,24.0
11041,2009.0,3.0,25.0
11042,2009.0,3.0,26.0
11043,2009.0,3.0,27.0
11044,2009.0,3.0,28.0
11045,2009.0,3.0,29.0
11046,2009.0,3.0,30.0
11047,2009.0,3.0,31.0
11048,2009.0,4.0,1.0
11049,2009.0,4.0,2.0
11050,2009.0,4.0,3.0
11051,2009.0,4.0,4.0
11052,2009.0,4.0,5.0
11053,2009.0,4.0,6.0
11054,2009.0,4.0,7.0
11055,2009.0,4.0,8.0
11056,2009.0,4.0,9.0
11057,2009.0,4.0,10.0
11058,2009.0,4.0,11.0
11059,2009.0,4.0,12.0
11060,2009.0,4.0,13.0
11061,2009.0,4.0,14.0
11062,2009.0,4.0,15.0
11063,2009.0,4.0,16.0
11064,2009.0,4.0,17.0
11065,2009.0,4.0,18.0
11066,2009.0,4.0,19.0
11067,2009.0,4.0,20.0
11068,2009.0,4.0,21.0
11069,2009.0,4.0,22.0
11070,2009.0,4.0,23.0
